code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002795,永和智控,机械基件,浙江,107.51,0.25,1.0,69787.34,52376.42,7688.68,34386.23,3.44,0.74,6.09,11.9,20160428,13351.52,1.34,-4.59,2.08,29.85,14.78,23337
603726,朗迪集团,机械基件,浙江,78.78,0.24,0.95,104188.1,64570.9,31043.68,21045.53,2.22,0.59,7.66,7.2,20160421,40032.71,4.23,0.0,0.0,27.52,9.05,15304
002793,东音股份,专用机械,浙江,66.89,0.25,1.0,81289.27,52640.05,20514.28,31034.36,3.1,1.09,6.98,9.61,20160415,25351.14,2.54,9.1,22.71,28.75,15.75,19665
603701,德宏股份,汽车配件,浙江,63.61,0.2,0.78,71448.77,45610.23,12527.15,26002.59,3.32,0.75,6.77,8.36,20160412,16716.75,2.13,-2.47,18.58,34.83,17.09,14011
603520,司太立,化学制药,浙江,64.79,0.65,1.2,183288.92,67966.53,54515.61,45597.76,3.8,0.57,6.64,6.76,20160309,19011.09,1.58,4.12,25.21,37.9,12.15,13678
603996,中新科技,家用电器,浙江,55.96,1.03,3.0,310080.97,273195.34,23601.67,55722.03,1.86,0.392,4.65,4.72,20151222,47426.12,1.58,20.94,8.98,7.76,2.81,38629
002779,中坚科技,农用机械,浙江,107.78,0.4,1.32,72419.22,52904.55,8283.36,19537.85,1.48,0.26,4.65,8.03,20151209,25697.35,1.95,-9.84,-16.68,24.61,11.0,18780
300488,恒锋工具,机械基件,浙江,69.21,0.16,0.65,66767.32,39310.96,21224.57,20425.17,3.16,0.817,10.2,7.39,20150701,33937.23,5.24,9.1,5.61,58.2,37.13,8722
603085,天成自控,专用机械,浙江,176.13,0.29,1.12,106968.22,76695.68,7764.62,62552.36,5.59,0.26,8.16,6.62,20150630,15964.59,1.43,20.24,3.92,32.61,9.96,8299
603116,红蜻蜓,服饰,浙江,30.51,1.81,4.09,406716.47,296799.44,58003.68,91502.55,2.24,0.499,7.63,2.66,20150629,172964.06,4.23,-6.56,-2.4,35.65,10.32,30722
002767,先锋电子,电器仪表,浙江,141.11,0.38,1.5,75132.13,71172.38,1479.45,28725.41,1.92,0.217,4.25,9.62,20150612,16621.14,1.11,3.5,-18.64,38.05,15.01,21124
300478,杭州高新,橡胶,浙江,120.17,0.24,0.67,58405.38,40586.92,7120.49,24014.25,3.6,0.348,7.54,7.39,20150610,16576.17,2.49,11.77,-19.35,22.03,5.74,9327
603300,华铁科技,钢加工,浙江,139.02,2.78,4.05,419464.84,158638.7,85157.24,34598.4,0.85,0.086,2.72,5.88,20150529,32262.21,0.8,37.17,-37.33,60.25,10.79,34854
603901,永创智能,专用机械,浙江,63.45,1.54,4.0,160265.16,112680.47,26891.3,16188.27,0.4,0.176,2.19,6.8,20150529,28740.65,0.72,4.69,20.24,32.73,10.27,26661
603568,伟明环保,环境保护,浙江,47.92,1.31,6.81,345229.53,79897.81,9561.32,18117.82,0.27,0.377,2.71,8.89,20150528,91895.25,1.35,0.9,14.22,65.0,50.09,27589
002758,华通医药,医药商业,浙江,97.38,0.79,1.4,105923.32,74645.05,9727.28,20910.95,1.49,0.287,3.95,7.06,20150527,18277.8,1.31,3.12,-14.47,11.43,3.19,13701
300461,田中精机,专用机械,浙江,1021.69,0.24,0.67,33664.98,26192.14,2578.35,15238.37,2.29,0.051,4.36,16.05,20150519,5819.2,0.87,-14.17,-81.61,43.56,4.56,9348
603311,金海环境,专用机械,浙江,73.06,0.93,2.1,82115.9,54905.38,14581.47,21042.28,1.0,0.287,3.09,9.06,20150518,21366.5,1.02,15.53,45.24,35.06,16.53,21101
300459,金科娱乐,化工原料,浙江,119.61,3.85,15.81,521047.81,180933.61,23652.57,295599.5,1.87,0.15,3.08,4.48,20150515,29603.0,0.19,67.22,272.33,39.85,22.15,58400
002756,永兴特钢,特种钢,浙江,41.14,1.36,3.6,346513.72,227787.3,52572.82,82600.57,2.29,0.704,8.53,3.4,20150515,165533.86,4.6,-5.86,14.45,12.27,8.02,16478
300451,创业软件,软件服务,浙江,319.46,1.19,2.43,91337.68,60395.01,9453.01,26206.55,1.08,0.084,3.06,11.73,20150514,26507.53,1.09,25.16,6.56,49.64,6.3,15582
603789,星光农机,农用机械,浙江,77.92,0.8,2.02,152942.16,99976.85,23858.48,59934.63,2.97,0.26,5.52,4.91,20150427,24627.23,1.22,-16.49,-44.96,25.3,11.26,24219
300441,鲍斯股份,机床制造,浙江,116.06,0.87,3.49,134098.09,55686.43,34732.62,47085.3,1.35,0.16,2.84,7.97,20150423,14997.04,0.43,89.66,106.89,32.68,13.38,29873
603703,盛洋科技,电气设备,浙江,254.79,0.96,2.3,79062.88,49645.87,22408.55,8632.94,0.38,0.083,2.23,12.68,20150423,17422.61,0.76,31.7,-27.61,23.9,6.04,19338
300439,美康生物,医疗保健,浙江,50.2,1.1,3.48,212275.02,132364.42,22849.32,55108.93,1.59,0.42,4.03,6.83,20150422,54810.32,1.58,36.63,25.45,60.02,21.27,19261
300435,中泰股份,机械基件,浙江,69.12,0.82,2.45,104074.77,90869.25,7812.49,15740.88,0.64,0.32,2.81,6.4,20150326,27729.58,1.13,-28.4,-10.69,38.14,21.96,15087
603338,浙江鼎力,专用机械,浙江,51.78,0.46,1.63,137129.2,84473.9,21424.63,38886.46,2.39,1.076,6.68,8.33,20150325,47061.8,2.9,44.98,39.01,42.28,25.16,10397
601689,拓普集团,汽车配件,浙江,36.89,1.71,6.49,434501.44,232555.52,123054.8,145489.84,2.24,0.653,4.9,6.56,20150319,92016.93,1.42,23.71,44.51,30.23,16.14,35381
603015,弘讯科技,电气设备,浙江,104.42,1.6,4.0,133097.23,99021.63,15953.5,41606.43,1.04,0.091,2.75,4.63,20150303,24785.48,0.62,22.19,-38.72,41.73,10.0,25309
603997,继峰股份,汽车配件,浙江,45.26,1.14,4.2,170463.75,109897.2,43325.5,40594.51,0.97,0.422,3.47,7.34,20150302,55913.0,1.33,31.56,37.09,36.66,18.35,28632
