code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600260,凯乐科技,通信设备,湖北,90.95,5.33,6.67,1195324.0,935208.88,76012.52,117223.97,1.76,0.169,4.37,4.7,20000706,80122.46,1.2,156.54,0.27,9.24,2.04,60364
000988,华工科技,电器仪表,湖北,61.07,8.91,8.91,561069.69,373187.22,110632.57,93271.55,1.05,0.188,3.48,4.41,20000608,117431.47,1.32,28.04,53.24,23.76,6.84,115637
000971,高升控股,互联网,湖北,94.25,2.43,5.11,382059.47,106035.92,19548.24,331546.59,6.48,0.25,6.87,2.98,20000427,-32526.74,-0.64,323.11,4167.71,32.9,16.67,29000
000966,长源电力,火力发电,湖北,9.19,11.08,11.08,931169.38,122643.22,668819.69,95768.46,0.86,0.48,3.25,1.81,20000316,144681.52,1.31,-13.83,-31.62,26.54,13.7,53916
000952,广济药业,化学制药,湖北,36.08,2.52,2.52,163388.09,41625.65,89140.45,6079.37,0.24,0.564,2.6,7.82,19991112,26570.93,1.06,27.55,577.96,52.19,19.85,32642
000939,凯迪生态,新型电力,湖北,105.57,10.61,19.65,3602557.25,1145824.88,1248755.5,399835.34,2.03,0.086,5.02,2.41,19990923,180450.92,0.92,41.85,-26.78,31.75,4.96,62174
600006,东风汽车,汽车整车,湖北,45.29,20.0,20.0,1967963.75,1258006.63,297855.38,61461.46,0.31,0.114,3.26,2.11,19990727,317328.66,1.59,-9.17,-31.56,15.0,2.17,142371
000926,福星股份,区域地产,湖北,20.28,9.48,9.49,4553750.5,3824136.0,155221.72,299084.34,3.15,0.612,10.2,1.22,19990618,443291.0,4.67,30.59,23.93,22.37,5.54,44000
600141,兴发集团,化工原料,湖北,73.41,4.8,5.12,2138083.75,386603.94,1191332.63,285648.56,5.58,0.17,11.49,1.27,19990616,125487.36,2.45,17.34,32.02,13.02,0.7,31652
000902,新洋丰,农药化肥,湖北,17.29,12.34,13.15,751391.94,381405.28,229778.72,68998.71,0.52,0.408,3.92,2.4,19990408,299062.25,2.27,-16.51,-14.38,16.84,7.96,20701
000852,石化机械,化工机械,湖北,0.0,5.98,5.98,681488.31,522057.84,128397.76,94717.9,1.58,-0.57,3.69,3.34,19981126,46802.73,0.78,-36.6,-525.11,7.41,-15.55,21748
000821,京山轻机,轻工机械,湖北,130.09,3.45,4.78,298803.0,150483.7,54473.15,86288.75,1.81,0.094,3.55,4.57,19980626,20439.64,0.43,30.85,142.73,28.0,5.05,39332
000883,湖北能源,火力发电,湖北,12.91,53.46,65.07,4070400.5,350025.28,2331785.25,1013497.38,1.56,0.281,3.54,1.37,19980519,573378.69,0.88,22.68,2.57,39.78,26.68,141811
600168,武汉控股,水务,湖北,24.83,7.1,7.1,862173.81,184643.42,552481.94,151263.94,2.13,0.424,6.45,1.63,19980427,211681.22,2.98,-0.05,-10.56,27.44,25.1,44766
600136,当代明诚,影视音像,湖北,66.95,2.74,4.87,357998.81,196977.2,807.93,169089.77,3.47,0.251,4.9,3.43,19980303,19521.72,0.4,31.98,128.51,54.22,21.47,24042
000826,启迪桑德,环境保护,湖北,30.81,8.47,8.54,2094905.75,722777.94,147762.86,225013.34,2.63,0.838,8.67,3.97,19980225,346396.31,4.05,28.69,16.1,29.84,13.38,29295
600133,东湖高新,园区开发,湖北,114.18,5.38,6.34,1771126.75,1416180.75,88553.88,56887.36,0.9,0.053,2.73,2.95,19980212,32885.64,0.52,-17.76,-9.87,17.4,1.13,66127
600107,美尔雅,服饰,湖北,0.0,3.6,3.6,131237.2,86535.82,15406.82,15956.38,0.44,-0.029,1.44,10.09,19971106,-2694.3,-0.07,-11.14,-458.2,36.83,-3.51,23686
000783,长江证券,证券,湖北,24.96,47.42,55.29,10709497.0,0.0,30963.64,1045680.63,1.89,0.44,4.61,2.16,19970731,481301.69,0.87,-31.09,-36.84,0.0,37.67,220777
000785,武汉中商,百货,湖北,1649.37,2.51,2.51,286734.72,122625.36,71242.78,7361.7,0.29,0.008,3.08,4.34,19970711,23656.0,0.94,-9.0,104.25,21.01,0.05,20235
000760,斯太尔,汽车配件,湖北,0.0,6.54,7.88,259616.67,76097.85,22124.4,151163.88,1.92,-0.131,2.28,4.3,19970627,-35215.55,-0.45,-61.34,-4.97,6.4,-90.38,46165
600086,东方金钰,服饰,湖北,49.52,10.57,13.5,879988.31,795297.63,25598.34,63123.63,0.47,0.163,2.2,4.9,19970606,95256.21,0.71,-26.03,-24.45,13.77,4.45,68056
600079,人福医药,化学制药,湖北,32.15,10.58,12.86,2539704.0,1107828.0,441656.09,384958.97,2.99,0.484,7.64,2.72,19970606,300190.59,2.33,26.6,41.21,36.42,7.1,33045
600068,葛洲坝,建筑施工,湖北,18.29,46.05,46.05,15648277.0,10691030.0,1150608.63,760236.06,1.65,0.47,8.15,1.46,19970526,716301.69,1.56,21.75,24.96,12.98,3.54,280090
000759,中百集团,超市连锁,湖北,0.0,6.81,6.81,809047.69,297194.25,404640.47,107097.9,1.57,-0.257,4.1,2.16,19970519,73475.46,1.08,-6.07,-201.39,20.32,-1.5,27145
000707,双环科技,化工原料,湖北,0.0,4.64,4.64,994204.69,503327.44,311257.72,73362.18,1.58,-0.433,2.65,3.09,19970415,-18104.32,-0.39,8.66,-1958.64,13.29,-6.46,45603
000708,大冶特钢,特种钢,湖北,20.11,4.49,4.49,584713.38,297789.34,273011.25,48565.34,1.08,0.651,8.28,1.58,19970326,256210.59,5.7,3.15,8.24,12.62,4.58,26801
000678,襄阳轴承,机械基件,湖北,2618.51,4.29,4.6,259884.66,110913.52,88834.68,71874.57,1.56,0.01,2.55,5.02,19970106,-7968.81,-0.17,20.28,105.59,9.78,0.15,39676
000670,*ST盈方,元器件,湖北,271.29,6.0,8.17,79958.18,36898.12,16100.12,29485.81,0.36,0.03,0.87,9.23,19961217,10329.41,0.13,29.29,112.89,32.52,5.07,68193
000665,湖北广电,影视音像,湖北,29.92,4.61,6.36,785463.94,62419.9,433331.44,346742.94,5.45,0.374,8.77,1.7,19961210,134727.06,2.12,0.43,-13.49,45.16,14.09,23506
000627,天茂集团,保险,湖北,28.43,13.54,42.59,11320925.0,2040125.63,50660.5,660827.06,1.55,0.21,3.17,2.37,19961112,98680.18,0.23,-9.33,1610.35,13.28,239.12,97900
600774,汉商集团,百货,湖北,451.76,1.74,1.75,168106.3,15759.3,112401.85,12893.73,0.74,0.039,3.26,7.27,19961108,18909.32,1.08,-6.03,3.19,32.21,1.03,13173
600769,祥龙电业,建筑施工,湖北,2278.87,3.75,3.75,9725.58,7955.6,142.5,36712.4,0.98,0.005,0.12,92.15,19961101,-74105.8,-1.98,7.57,-71.61,5.98,8.02,19329
000615,京汉股份,全国地产,湖北,98.13,3.54,7.8,681726.13,573197.44,49251.95,0.0,0.0,0.14,2.18,6.3,19961016,72878.1,0.93,75.8,-54.04,17.75,2.57,24695
600757,长江传媒,出版业,湖北,18.81,12.13,12.14,1041195.13,821435.13,104137.78,180498.27,1.49,0.336,4.43,1.9,19961003,224225.02,1.85,92.98,18.49,11.01,3.94,43291
600745,中茵股份,通信设备,湖北,312.29,4.83,6.37,1256888.88,724024.44,137433.63,349252.19,5.48,0.052,6.76,3.23,19960828,13727.55,0.22,1748.84,450.85,8.63,0.39,41872
000422,湖北宜化,农药化肥,湖北,249.98,8.98,8.98,4089960.75,1426052.38,1888946.25,176477.3,1.97,0.02,7.88,0.87,19960815,297762.13,3.32,-7.06,-45.73,13.74,0.14,54047
600703,三安光电,半导体,湖北,32.5,40.78,40.78,2299999.75,1139253.5,642813.94,707721.81,1.74,0.367,4.11,3.87,19960528,530223.63,1.3,24.55,3.39,38.26,33.34,85988
600885,宏发股份,电气设备,湖北,29.53,5.32,5.32,640887.56,374025.16,132685.16,66337.21,1.25,0.899,6.18,5.72,19960205,177921.97,3.34,15.5,19.17,41.14,12.9,11107
600879,航天电子,航空,湖北,50.93,7.98,13.6,1958150.38,1433971.38,389603.06,404732.16,2.98,0.4,7.05,2.54,19951115,316570.53,2.33,4.94,25.3,17.28,4.14,113690
600801,华新水泥,水泥,湖北,35.03,9.73,14.98,2742675.0,742480.63,1534382.0,250975.34,1.68,0.302,6.67,1.58,19940103,539600.44,3.6,1.92,339.82,26.28,3.34,60116
000553,沙隆达Ａ,农药化肥,湖北,326.8,3.64,5.94,307374.72,117568.67,152607.42,26306.34,0.44,0.035,3.55,4.24,19931203,103249.97,1.74,-19.84,-86.07,14.77,1.43,63157
000520,长航凤凰,水运,湖北,841.65,10.12,10.12,52778.26,41766.93,9175.4,195956.11,1.94,0.01,0.26,30.76,19931025,-295675.75,-2.92,-7.52,-92.07,18.9,1.36,126000
600681,百川能源,供气供热,湖北,28.64,3.27,9.64,342557.34,183361.8,82054.36,47613.7,0.49,0.63,2.21,7.39,19931018,95719.28,0.99,21.54,35.15,49.93,32.05,14780
000501,鄂武商Ａ,百货,湖北,14.25,5.07,5.92,1765643.25,393549.53,718789.44,146943.52,2.48,1.29,9.7,2.34,19921120,321257.44,5.43,-2.7,27.6,22.49,5.64,18699
002861,瀛通通讯,通信设备,湖北,0.0,0.0,0.0,68650.4,42973.65,17886.52,3235.7,0.0,0.0,0.0,0.0,0,40640.65,0.0,-21.32,-22.59,32.81,17.2,0
