Breaking rate: 72.122186
000572
300448
300527
002487
600810
600736
002645
600676
002130
300584
002398
600718
300427
000700
300014
300173
600210
603789
600293
601107
603021
002013
600794
002494
601996
002084
002228
002176
600823
002566
603025
300144
600270
002348
600218
002463
000929
600439
002604
300293
300272
002010
601222
002851
300341
000975
600539
002184
300297
300023
600175
300098
002467
600568
300111
002520
000837
300190
000685
002100
300346
600648
601558
300079
600350
002697
300013
002387
002577
000662
601799
000819
600491
002770
300177
002753
600814
002498
600291
000555
300529
600963
300307
601881
600385
002251
000541
300496
600689
600363
600825
600220
002617
601866
300037
600881
600422
002799
002376
002160
600378
601900
000565
002308
603000
603833
000782
300255
603991
603018
002247
002018
600033
000695
600157
002099
600300
002233
300061
600105
603016
002558
600290
600517
300635
600483
600333
300384
000768
002074
600098
300217
000751
300269
002165
603028
600269
603959
300377
300053
000798
300202
002824
002153
603429
002338
002527
600641
300389
600861
002718
300021
300032
002063
600083
600515
002124
600586
300477
000520
000791
000877
002404
002474
600721
600565
600103
600829
600695
300333
300073
300205
600166
603308
002190
000426
000603
300339
002548
300606
002284
002462
300084
002305
000680
000676
300230
000663
600493
002587
000531
000709
600866
600095
600114
000795
000592
600325
600312
300066
000919
600751
600988
002318
600965
300573
002433
300262
000428
000932
603258
600195
600316
002427
000637
300589
002682
603117
002047
603323
002114
300392
600351
300046
603518
603299
002402
600257
600724
600233
002170
002005
603520
300140
002151
300263
300211
601518
601633
600206
600818
002709
600826
002118
600171
300257
300118
300512
300516
600226
600006
002852
000766
300321
300338
000506
002482
300631
600640
603060
600336
600973
300345
300468
002798
600824
002033
300352
000411
600461
000548
002161
000043
300539
002641
300242
002172
300234
603015
002833
300508
002191
601311
603358
002022
000757
002044
002786
000587
300327
600871
300200
600525
002093
002092
603101
600981
300095
002613
300400
000838
600652
603990
000019
300063
300597
002083
300379
000733
300139
300621
000718
600822
000498
600637
603566
002842
002097
000952
002789
002136
300142
603311
603861
600227
600343
601718
002105
002497
002240
002059
000017
601989
000509
002455
300126
002659
002601
002519
300548
002806
002133
600289
300256
603099
300535
600577
603788
002214
601188
600573
002607
603929
600323
002831
002715
600222
600038
300442
000959
600850
300064
600428
002351
300158
000789
600839
600969
002108
601965
600191
000503
300243
600502
300010
002731
300542
300001
600170
300540
603698
300585
300194
600238
002428
002253
600459
002796
600335
600130
000060
603077
002017
002523
002337
002508
000544
300576
300270
002393
300183
600211
603228
000408
002329
000547
600766
300353
300507
600770
300565
600159
600358
002518
001696
002603
603615
300302
603878
000510
002785
300517
000859
002679
300483
601789
002769
000667
002471
002200
002452
600391
002783
000576
300295
300222
603777
601226
600791
000413
002653
000557
300240
300229
000797
603819
000688
600067
600017
600714
000937
002477
300224
002006
300074
002702
000883
600775
600354
002708
002163
300179
603887
600677
002003
002436
300049
002481
002293
002856
002263
002177
300035
603877
000949
600198
002853
000599
300545
603088
300052
002384
000809
002208
600250
002435
600613
603708
601579
600111
603160
600267
600237
300080
300625
600893
000537
600009
300437
300135
002230
000590
600503
002292
002693
603999
600113
002528
601880
603066
300458
002700
002156
600467
600292
000016
000528
600747
600074
000901
300383
300138
600496
000687
000762
601968
601118
002089
600851
600118
300422
002198
000729
300495
300292
002542
002752
600183
600680
603166
600331
002245
300382
002069
300127
603618
300509
000020
600729
000610
600129
600862
600753
600058
601717
300550
300563
600728
600509
002180
002588
000657
600035
000009
300041
002179
002530
002848
002746
600909
000620
002741
000638
601958
000518
000868
601777
000899
603701
000561
600757
300615
002132
002698
600665
600776
300613
300354
002421
000976
002444
002095
300623
300627
600713
002590
300020
600346
300091
000752
300578
603936
002829
600246
600187
600259
002405
000606
002314
600302
002313
300390
600668
000951
000039
300520
601179
300002
600628
600722
600505
603690
603779
300161
000597
002419
600758
300250
600075
002197
603315
000539
300356
002014
600108
000967
002552
002352
000622
002480
002171
300622
600317
000045
600169
300062
603035
002782
300523
300277
300369
000931
600088
600408
002279
300011
300031
300120
603689
603026
600854
002123
300494
002623
002643
603019
300557
000678
601388
002413
300480
601016
600976
600578
002058
002276
000066
000988
002461
002166
600538
300617
600897
300446
002646
603737
300123
300259
601588
600372
600801
600379
603167
600448
002157
002111
300592
600398
600235
600076
603823
000633
600540
002195
000670
002582
300130
002052
002286
603768
600449
600282
000739
000778
300317
300414
603126
600189
000402
002579
603667
002392
002836
601599
600699
300166
002599
002671
600423
002585
600262
603319
300106
001896
600960
000881
002188
002234
002544
002026
300167
600764
300150
600528
002624
300162
300593
300599
600199
000839
300155
002101
300007
002536
601519
000014
600557
600178
300471
300386
300038
603519
603239
002342
300294
002707
603637
002258
002560
300541
603328
600506
603330
000885
600184
300525
002315
603889
600248
000995
300470
600685
000985
002689
300319
002038
000068
600482
000554
002178
600858
600162
000738
601333
000534
600865
002728
601886
300059
300595
300340
000521
002055
300418
002825
603839
002135
300487
300033
000938
000551
600647
300034
601882
300371
002448
600158
603678
601011
000593
000779
002287
002149
002813
002751
600500
603993
300303
002458
600155
002194
000679
300438
300175
002406
300226
603928
600917
002800
600353
002778
603098
002748
000586
600617
000666
600593
002529
002125
603558
600330
002054
300365
300299
000721
600131
002775
600803
300362
603303
002296
300237
600815
600620
300197
601139
000616
300351
002657
600787
300112
002686
601126
002139
300018
002103
600983
300311
002080
600603
600558
300028
600667
600836
300505
000669
600073
600458
300036
000707
601369
600571
000860
300076
002368
000011
002660
002802
603023
300399
002273
002774
600416
002077
000848
300380
002456
300245
000545
600570
600152
600745
603886
600692
002743
000801
600397
000415
603986
600563
002614
601200
600683
300145
300619
300378
600555
002662
600658
000998
603385
603444
002740
600802
002665
600176
600576
600765
000806
603008
300474
600798
300156
300488
000595
300301
601375
300312
002722
002780
002725
002040
002596
300403
300618
600435
600746
300087
600190
000639
603838
600744
000596
002281
000028
002537
002729
600684
002779
603726
603377
002068
600405
600321
600819
600185
300431
000659
300008
000062
300213
002430
600575
600122
603598
603717
002629
000753
000799
600717
601116
002271
600844
300350
600599
600512
600519
300044
300115
002211
002199
600476
600863
600967
600584
603586
300286
000786
000159
600615
002817
601000
002533
600328
600150
002476
300609
603606
600812
002688
002732
002207
603038
600132
002106
600743
600477
002057
000519
002340
600480
300425
600135
300591
300337
000151
600870
300433
002620
002850
002386
600275
002805
002762
300276
603040
002683
300398
603636
000963
002795
600072
002457
000401
603703
300601
000096
603881
000731
002631
600052
000600
300482
300368
600879
300332
002016
002801
300143
600156
000822
603816
603538
002379
603778
601212
600767
300304
002828
002635
002051
002568
000905
002501
601106
002819
603799
601231
603577
600279
300248
000897
603603
002371
002859
603977
002580
000558
600295
300085
600779
000652
603069
300568
000958
002192
002673
002310
600340
002723
300407
600487
300236
000022
002492
601992
603817
002749
300420
600197
600089
002431
603322
600242
300075
300374
600149
300107
300137
300117
300397
002735
300056
002116
002619
002189
002270
600987
300223
000970
000605
002046
600463
002668
000912
600368
000065
000088
603869
300275
002479
600877
601366
002809
603389
002766
600313
002571
603903
600970
600255
600874
600533
600008
002473
601228
603628
300475
002330
000928
600495
300103
601002
603600
000615
603616
603555
002407
000856
000507
603969
603859
300072
002823
000582
300355
002070
600550
601008
