code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002404,嘉欣丝绸,纺织,浙江,46.68,3.99,5.21,196218.7,111497.72,32836.65,31568.1,0.61,0.039,2.53,2.91,20100511,37683.8,0.72,3.59,33.14,21.99,3.65,48997
300219,鸿利智汇,元器件,广东,26.95,5.36,7.14,355294.81,183693.91,86226.31,62266.8,0.87,0.12,2.84,4.24,20110518,57267.01,0.8,57.14,22.77,20.15,11.52,32464
300667,必创科技,电器仪表,北京,214.61,0.17,0.68,21638.25,17064.98,2968.78,2228.4,0.33,0.041,3.22,11.02,20170619,8783.8,1.29,0.0,0.0,45.54,12.78,34015
002670,国盛金控,多元金融,广东,157.41,4.92,14.98,2556838.5,1799662.25,32982.44,1002260.63,6.69,0.023,7.73,1.91,20120416,61764.96,0.41,63.56,388.21,14.03,12.09,13064
601388,怡球资源,铝,江苏,19.71,20.25,20.25,437190.59,303256.66,101334.72,10299.67,0.05,0.051,1.13,3.58,20120423,23830.2,0.12,77.42,770.64,10.81,8.63,60747
300662,科锐国际,综合类,北京,77.84,0.45,1.8,48309.45,41254.07,614.22,1327.17,0.07,0.065,2.26,8.92,20170608,14776.48,0.82,0.0,0.0,21.12,5.07,86133
300271,华宇软件,软件服务,北京,61.91,4.92,6.68,287774.0,189364.34,21783.67,48038.15,0.72,0.06,2.77,5.1,20111026,92413.0,1.38,36.67,33.25,48.54,13.71,22806
300110,华仁药业,化学制药,山东,559.49,9.8,9.86,279910.78,105925.15,134241.52,31084.95,0.32,0.004,1.49,6.32,20100825,44584.51,0.45,-1.88,73.75,51.13,1.53,25586
600218,全柴动力,农用机械,安徽,20.57,3.69,3.69,375268.0,262093.84,81492.65,104427.4,2.83,0.106,5.2,1.68,19981203,39263.3,1.06,10.05,39.16,13.64,4.19,25623
002120,韵达股份,仓储物流,浙江,44.09,0.97,12.17,658350.88,288741.06,228197.45,59616.51,0.49,0.229,3.3,12.26,20070306,218406.75,1.79,42.61,35.37,28.67,14.74,12749
600560,金自天正,电气设备,北京,100.43,2.24,2.24,171376.2,141253.66,18395.88,20672.05,0.92,0.029,3.29,3.48,20020919,24815.64,1.11,12.06,-20.18,20.71,5.21,22465
603515,欧普照明,电气设备,上海,106.84,0.58,5.79,508131.94,369719.44,100654.45,104745.53,1.81,0.085,5.49,6.63,20160819,136067.02,2.35,38.53,56.79,41.36,4.11,32546
600162,香江控股,全国地产,深圳,26.93,17.74,34.01,1800941.25,1435911.75,101094.9,239194.0,0.7,0.031,2.14,1.57,19980609,143472.02,0.42,-26.38,-8.38,56.63,19.77,67715
600383,金地集团,全国地产,深圳,16.65,45.14,45.14,16346011.0,13288773.0,117799.27,361586.19,0.8,0.193,8.48,1.51,20010412,2775765.25,6.15,-13.51,160.21,35.55,15.07,57331
000688,建新矿业,铅锌,重庆,26.57,11.37,11.37,201976.56,66866.55,63473.6,18883.17,0.17,0.076,1.62,5.01,19970120,32291.84,0.28,38.67,761.16,60.31,37.5,45310
600982,宁波热电,供气供热,浙江,24.48,7.47,7.47,350451.5,188149.13,80281.61,104906.63,1.4,0.048,3.29,1.44,20040706,51477.46,0.69,236.14,183.39,15.13,8.04,48870
600273,嘉化能源,化工原料,浙江,13.8,5.8,14.94,711572.13,228488.67,366290.06,141036.27,0.94,0.18,3.22,2.73,20030627,132726.81,0.89,46.14,26.72,28.66,18.06,40095
600315,上海家化,日用化工,上海,47.42,6.71,6.73,781372.69,552930.06,20146.63,112652.52,1.67,0.161,7.99,3.82,20010315,317658.13,4.72,-13.04,-15.03,72.36,8.08,32196
600592,龙溪股份,机械基件,福建,104.8,4.0,4.0,258359.34,124786.13,58287.7,69808.11,1.75,0.023,4.74,2.0,20020805,43840.98,1.1,45.12,205.34,27.2,4.67,16186
000707,双环科技,化工原料,湖北,26.95,4.64,4.64,1089932.63,611049.88,320019.91,73362.18,1.58,0.069,1.96,3.81,19970415,-57593.23,-1.24,13.27,540.23,23.31,3.68,45875
600077,宋都股份,全国地产,浙江,0.0,13.4,13.4,1019739.13,949386.38,5783.87,96680.92,0.72,-0.004,2.66,1.53,19970520,171299.31,1.28,-42.35,86.53,21.45,-1.38,38916
600858,银座股份,百货,山东,28.5,5.18,5.2,1163077.0,307253.13,424375.31,96548.25,1.86,0.072,5.8,1.41,19940506,143810.16,2.77,-0.8,-25.31,17.12,1.01,24892
000803,*ST金宇,纺织,四川,0.0,1.28,1.28,53511.78,19779.17,6833.08,2009.93,0.16,-0.107,0.37,62.01,19980303,-12944.99,-1.01,-59.58,-76.65,-0.96,-140.6,7136
