code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600567,山鹰纸业,造纸,安徽,57.87,37.67,45.51,2001358.38,738065.63,965496.38,428019.0,0.94,0.05,1.81,1.94,20011218,55901.76,0.12,16.5,0.4,15.57,2.44,305397
600418,江淮汽车,汽车整车,安徽,19.83,10.17,18.93,4921460.0,3109117.5,1028616.13,533009.25,2.82,0.72,7.29,1.67,20010824,485668.81,2.57,13.16,35.49,9.59,2.21,83431
600318,新力金融,多元金融,安徽,45.33,2.42,2.42,618302.88,129530.1,565.46,35361.32,1.46,0.672,5.37,5.68,20001208,60511.88,2.5,-14.11,114.02,78.22,20.05,19552
600255,鑫科材料,铜,安徽,0.0,17.7,17.7,465550.16,239050.0,118999.86,115910.88,0.66,-0.045,1.75,2.81,20001122,6696.81,0.04,-16.35,18.72,2.8,-2.35,184967
000153,丰原药业,化学制药,安徽,68.06,3.12,3.12,247610.17,107018.46,61851.36,47792.53,1.53,0.138,3.69,3.39,20000920,24949.47,0.8,13.61,23.57,26.88,3.19,38196
000979,中弘股份,区域地产,安徽,74.11,46.08,59.93,3118638.0,2817610.75,42836.06,278155.44,0.46,0.027,1.64,1.62,20000616,99841.06,0.17,125.98,-74.02,29.84,7.45,175464
000980,金马股份,汽车配件,安徽,96.09,5.28,5.28,411314.03,313148.16,59796.07,126699.97,2.4,0.164,4.08,3.87,20000616,33661.56,0.64,4.16,43.85,23.42,5.12,54375
600237,铜峰电子,元器件,安徽,0.0,5.64,5.64,229650.84,125470.88,81764.65,83703.71,1.48,-0.11,2.43,3.18,20000609,-10224.5,-0.18,-3.87,-168.66,11.71,-13.89,56192
000930,中粮生化,农业综合,安徽,90.66,9.64,9.64,587940.69,213658.8,229633.84,90302.13,0.94,0.11,1.6,8.32,19990712,-52153.2,-0.54,-20.1,120.71,14.27,2.64,186590
600218,全柴动力,农用机械,安徽,33.17,3.69,3.69,330409.88,224153.66,77962.36,104427.4,2.83,0.241,5.07,2.11,19981203,36056.59,0.98,-3.42,22.51,13.41,3.94,24109
000887,中鼎股份,橡胶,安徽,27.65,11.14,12.34,1091667.5,641160.31,179042.45,238638.95,1.93,0.68,5.4,4.42,19981203,261856.66,2.12,24.76,30.16,31.28,13.42,28678
000859,国风塑业,塑料,安徽,266.25,7.39,7.39,208885.77,98718.86,93277.36,58966.25,0.8,0.025,1.92,3.45,19981119,2984.37,0.04,5.0,92.61,10.39,1.6,51858
000850,华茂股份,纺织,安徽,58.4,9.43,9.44,779544.06,127357.22,182513.55,2107.6,0.02,0.104,4.88,1.25,19981007,144758.98,1.53,1.81,21.71,9.0,5.02,49430
600199,金种子酒,白酒,安徽,422.62,5.56,5.56,317359.59,210904.55,39618.4,70080.28,1.26,0.018,4.02,2.53,19980812,83505.75,1.5,-17.76,-73.81,55.7,0.97,80561
000868,安凯客车,汽车整车,安徽,95.09,6.96,6.96,907841.38,728627.25,113579.35,38508.65,0.55,0.074,1.9,3.7,19970725,18407.73,0.26,18.28,27.62,-18.04,1.08,55494
000728,国元证券,证券,安徽,32.35,19.64,19.64,6731037.5,0.0,144025.81,983574.13,5.01,0.485,10.36,2.02,19970616,462215.69,2.35,-47.41,-57.37,0.0,39.69,100252
600063,皖维高新,化纤,安徽,60.78,15.2,16.46,844718.81,170060.0,337778.47,59880.88,0.36,0.061,2.27,2.18,19970528,27061.8,0.16,0.39,42.09,18.97,3.89,115724
600054,黄山旅游,旅游景点,安徽,30.2,5.13,7.47,413541.53,207117.2,179263.72,34454.62,0.46,0.436,4.3,4.09,19970506,184836.63,2.47,0.96,11.57,52.63,26.41,39413
000713,丰乐种业,种植业,安徽,0.0,2.99,2.99,203070.05,112498.45,35440.0,50490.98,1.69,-0.261,4.33,2.46,19970422,33091.03,1.11,24.52,-62.08,10.23,-11.72,32526
000630,铜陵有色,铜,安徽,262.98,95.6,105.27,4091179.25,1929518.0,1510598.88,72429.96,0.07,0.009,1.46,2.17,19961120,265758.13,0.25,-4.92,-47.67,3.25,0.15,452309
000619,海螺型材,其他建材,安徽,58.9,3.6,3.6,387538.09,213940.02,145525.88,44097.85,1.22,0.211,6.86,1.81,19961023,140662.72,3.91,-7.13,-19.65,14.6,2.39,34269
600761,安徽合力,工程机械,安徽,23.23,6.17,6.17,638065.94,423793.41,149831.92,55341.9,0.9,0.641,6.99,2.13,19961009,260889.0,4.23,9.06,-0.45,22.51,6.38,33604
000596,古井贡酒,白酒,安徽,33.72,3.84,5.04,894041.19,527304.25,190463.73,129493.85,2.57,1.157,10.65,4.88,19960927,325587.88,6.47,12.23,16.35,74.26,12.93,24876
000417,合肥百货,百货,安徽,22.92,7.79,7.8,870922.69,464442.84,151306.27,30882.48,0.4,0.296,4.51,2.0,19960812,178272.81,2.29,1.13,6.01,19.91,3.14,40075
600808,马钢股份,普钢,安徽,25.02,59.68,77.01,6262746.0,2042248.0,3457190.0,832906.75,1.08,0.099,2.5,1.31,19940106,0.0,0.0,-5.0,129.49,12.31,2.3,267674
000543,皖能电力,火力发电,安徽,11.99,17.9,17.9,2370236.5,251784.47,1243088.25,199796.52,1.12,0.432,5.13,1.35,19931220,309261.0,1.73,-16.85,-18.42,15.35,10.65,74158
000521,美菱电器,家用电器,安徽,34.32,5.92,10.45,1308135.63,1078790.0,122901.57,142922.56,1.37,0.22,4.58,1.58,19931018,93713.18,0.9,16.24,1.72,19.68,1.65,63129
